iter	Passed	Remaining
520	2655	2441
521	2659	2435
522	2663	2428
523	2671	2426
524	2677	2422
525	2682	2417
526	2686	2411
527	2690	2404
528	2698	2402
529	2704	2398
530	2708	2391
531	2711	2385
532	2715	2378
533	2718	2372
534	2722	2366
535	2726	2360
536	2730	2353
537	2733	2347
538	2742	2345
539	2754	2346
540	2758	2340
541	2761	2333
542	2765	2327
543	2769	2321
544	2776	2317
545	2779	2311
546	2783	2304
547	2800	2309
548	2803	2303
549	2807	2297
550	2814	2293
551	2817	2287
552	2822	2281
553	2829	2277
554	2833	2271
555	2836	2265
556	2841	2259
557	2848	2256
558	2852	2250
559	2858	2245
560	2866	2243
561	2871	2237
562	2874	2231
563	2878	2225
564	2882	2218
565	2891	2217
566	2896	2211
567	2899	2205
568	2902	2198
569	2906	2192
570	2909	2185
571	2912	2179
572	2916	2173
573	2919	2166
574	2925	2162
575	2929	2156
576	2932	2150
577	2936	2143
578	2946	2142
579	2950	2136
580	2968	2140
581	2971	2134
582	2976	2129
583	2980	2123
584	2986	2118
585	2994	2115
586	2998	2109
587	3008	2108
588	3012	2101
589	3016	2095
590	3020	2090
591	3027	2086
592	3031	2080
593	3036	2075
594	3040	2069
595	3043	2063
596	3047	2057
597	3051	2051
598	3056	2045
599	3061	2041
600	3067	2036
601	3071	2030
602	3075	2024
603	3079	2019
604	3085	2014
605	3089	2008
606	3094	2003
607	3098	1997
608	3109	1996
609	3113	1990
610	3117	1984
611	3121	1979
612	3125	1973
613	3129	1967
614	3133	1961
615	3137	1955
616	3141	1949
617	3144	1943
618	3147	1937
619	3151	1931
620	3154	1925
621	3164	1923
622	3168	1917
623	3172	1911
624	3176	1905
625	3181	1900
626	3184	1894
627	3188	1888
628	3192	1883
629	3195	1876
630	3199	1870
631	3203	1865
632	3207	1859
633	3211	1853
634	3215	1848
635	3219	1842
636	3225	1838
637	3229	1832
638	3234	1827
639	3244	1825
640	3248	1819
641	3252	1813
642	3260	1809
643	3263	1804
644	3267	1798
645	3273	1794
646	3277	1788
647	3282	1783
648	3286	1777
649	3290	1771
650	3294	1765
651	3300	1761
652	3305	1756
653	3310	1751
654	3314	1745
655	3317	1739
656	3321	1733
657	3324	1728
658	3328	1722
659	3332	1716
660	3335	1710
661	3343	1707
662	3347	1701
663	3351	1695
664	3356	1690
665	3363	1686
666	3367	1681
667	3370	1675
668	3374	1669
669	3380	1665
670	3384	1659
671	3390	1655
672	3394	1649
673	3398	1643
674	3402	1638
675	3407	1633
676	3411	1627
677	3415	1622
678	3419	1616
679	3422	1610
680	3426	1604
681	3429	1599
682	3433	1593
683	3437	1588
684	3441	1582
685	3444	1576
686	3461	1576
687	3465	1571
688	3469	1565
689	3473	1560
690	3478	1555
691	3482	1549
692	3485	1544
693	3493	1540
694	3496	1534
695	3500	1528
696	3503	1523
697	3512	1519
698	3515	1513
699	3520	1508
700	3525	1503
701	3529	1498
702	3532	1492
703	3537	1487
704	3540	1481
705	3544	1476
706	3548	1470
707	3552	1464
708	3561	1461
709	3564	1456
710	3568	1450
711	3571	1444
712	3578	1440
713	3582	1434
714	3590	1431
715	3594	1425
716	3597	1420
717	3603	1415
718	3606	1409
719	3611	1404
720	3616	1399
721	3619	1393
722	3624	1388
723	3628	1383
724	3632	1377
725	3641	1374
726	3644	1368
727	3648	1363
728	3653	1358
729	3656	1352
730	3660	1346
731	3664	1341
732	3668	1336
733	3672	1330
734	3675	1325
735	3679	1319
736	3687	1315
737	3690	1310
738	3696	1305
739	3700	1300
740	3704	1294
741	3707	1289
742	3711	1283
743	3716	1278
744	3721	1273
745	3725	1268
746	3728	1262
747	3738	1259
748	3742	1254
749	3746	1248
750	3749	1243
751	3752	1237
752	3757	1232
753	3761	1227
754	3765	1221
755	3768	1216
756	3773	1211
757	3777	1206
758	3781	1200
759	3786	1195
760	3795	1192
761	3798	1186
762	3802	1181
763	3806	1175
764	3811	1170
765	3814	1165
766	3818	1159
767	3821	1154
768	3827	1149
769	3837	1146
770	3841	1141
771	3845	1135
772	3854	1131
773	3861	1127
774	3865	1122
775	3868	1116
776	3872	1111
777	3875	1105
778	3879	1100
779	3883	1095
780	3887	1089
781	3909	1089
782	3913	1084
783	3916	1079
784	3920	1073
785	3925	1068
786	3935	1065
787	3939	1059
788	3944	1054
789	3948	1049
790	3964	1047
791	3968	1042
792	3972	1036
793	3976	1031
794	3980	1026
795	3984	1021
796	3988	1015
797	3992	1010
798	3997	1005
799	4000	1000
800	4003	994
801	4007	989
802	4010	983
803	4014	978
804	4017	973
805	4021	967
806	4024	962
807	4028	957
808	4032	952
809	4037	946
810	4040	941
811	4044	936
812	4048	931
813	4052	926
814	4055	920
815	4059	915
816	4062	910
817	4066	904
818	4071	899
819	4074	894
820	4078	889
821	4083	884
822	4087	878
823	4090	873
824	4093	868
825	4097	863
826	4101	857
827	4105	852
828	4108	847
829	4112	842
830	4115	837
831	4119	831
832	4123	826
833	4132	822
834	4136	817
835	4140	812
836	4143	806
837	4149	802
838	4153	797
839	4157	791
840	4162	786
841	4165	781
842	4169	776
843	4173	771
844	4177	766
845	4182	761
846	4194	757
847	4198	752
848	4202	747
849	4205	742
850	4210	737
851	4216	732
852	4220	727
853	4223	722
854	4231	717
855	4235	712
856	4238	707
857	4241	702
858	4245	696
859	4251	692
860	4256	687
861	4261	682
862	4270	677
863	4280	673
864	4285	668
865	4289	663
866	4294	658
867	4297	653
868	4301	648
869	4305	643
870	4309	638
871	4315	633
872	4320	628
873	4323	623
874	4332	618
875	4336	613
876	4339	608
877	4347	604
878	4353	599
879	4356	594
880	4362	589
881	4365	584
882	4369	578
883	4373	573
884	4376	568
885	4380	563
886	4386	558
887	4393	554
888	4397	549
889	4402	544
890	4413	539
891	4417	534
892	4420	529
893	4424	524
894	4427	519
895	4431	514
896	4434	509
897	4437	504
898	4441	498
899	4444	493
900	4453	489
901	4460	484
902	4463	479
903	4467	474
904	4471	469
905	4475	464
906	4479	459
907	4483	454
908	4486	449
909	4493	444
910	4497	439
911	4502	434
912	4506	429
913	4510	424
914	4518	419
915	4527	415
916	4533	410
917	4537	405
918	4541	400
919	4544	395
920	4548	390
921	4552	385
922	4557	380
923	4561	375
924	4567	370
925	4572	365
926	4575	360
927	4579	355
928	4587	350
929	4591	345
930	4594	340
931	4598	335
932	4603	330
933	4610	325
934	4614	320
935	4618	315
936	4621	310
937	4625	305
938	4629	300
939	4633	295
940	4636	290
941	4640	285
942	4643	280
943	4648	275
944	4651	270
945	4655	265
946	4659	260
947	4664	255
948	4668	250
949	4675	246
950	4682	241
951	4686	236
952	4689	231
953	4693	226
954	4697	221
955	4701	216
956	4705	211
957	4714	206
958	4719	201
959	4722	196
960	4727	191
961	4731	186
962	4735	181
963	4739	177
964	4743	172
965	4747	167
966	4751	162
967	4756	157
968	4763	152
969	4767	147
970	4773	142
971	4776	137
972	4785	132
973	4788	127
974	4792	122
975	4797	117
976	4801	113
977	4804	108
978	4808	103
979	4812	98
980	4816	93
981	4820	88
982	4823	83
983	4827	78
984	4832	73
985	4842	68
986	4845	63
987	4849	58
988	4852	53
989	4856	49
990	4861	44
991	4864	39
992	4872	34
993	4875	29
994	4879	24
995	4882	19
996	4886	14
997	4889	9
998	4893	4
999	4897	0
